,image_id,eps,IoU_vanillaperturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension,IoU_extension_greedy,tmps_greedy
5182,795,0.03529411764705882,whitenoise,0.3402700424194336,"[0.009296078314299175, 1]",7.700920104980469e-05,"[0.050107866525650024, 1.0]",0.009239912033081055,"[0.050107866525650024, 1.0]",0.016047954559326172
5183,796,0.0,whitenoise,0.26544904708862305,"[0.8757427004354118, 0.8757427004354118]",7.200241088867188e-05,"[0.8757426738739014, 0.8757427]",0.008071184158325195,"[0.8757426738739014, 0.8757426738739014]",0.014444828033447266
5184,796,0.00392156862745098,whitenoise,0.21092629432678223,"[0.8024034262292558, 0.9509788836333996]",6.29425048828125e-05,"[0.8322815299034119, 0.9146973]",0.007646322250366211,"[0.8322815299034119, 0.9146972894668579]",0.014356374740600586
5185,796,0.00784313725490196,whitenoise,0.2590296268463135,"[0.6383446982060055, 1]",7.414817810058594e-05,"[0.7248056530952454, 0.97154844]",0.008956193923950195,"[0.7248056530952454, 0.9715484380722046]",0.016263961791992188
5186,796,0.011764705882352941,whitenoise,0.25322699546813965,"[0.4158509000993102, 1]",6.389617919921875e-05,"[0.5753239989280701, 0.99828637]",0.0074808597564697266,"[0.5753239989280701, 0.9982863664627075]",0.014271259307861328
5187,796,0.01568627450980392,whitenoise,0.289257287979126,"[0.254197356539442, 1]",8.082389831542969e-05,"[0.4329831302165985, 1.0]",0.010783910751342773,"[0.4329831302165985, 1.0]",0.01741313934326172
5188,796,0.0196078431372549,whitenoise,0.2960638999938965,"[0.14180340558820045, 1]",0.0001220703125,"[0.30504339933395386, 1.0]",0.010290861129760742,"[0.30504339933395386, 1.0]",0.021216154098510742
5189,797,0.0,whitenoise,0.23339080810546875,"[0.8050851547048832, 0.8050851547048832]",6.699562072753906e-05,"[0.8050851821899414, 0.8050852]",0.008187294006347656,"[0.8050851821899414, 0.8050851821899414]",0.016600847244262695
5190,797,0.00392156862745098,whitenoise,0.3139498233795166,"[0.7576467133154959, 0.8532967242242225]",0.00010704994201660156,"[0.7796658277511597, 0.82824373]",0.010050058364868164,"[0.7796658277511597, 0.8282437324523926]",0.018982887268066406
5191,797,0.00784313725490196,whitenoise,0.3611581325531006,"[0.6478662237668573, 1]",9.703636169433594e-05,"[0.7225766777992249, 0.9115955]",0.010735273361206055,"[0.7225766777992249, 0.9115955233573914]",0.023525714874267578
5192,797,0.011764705882352941,whitenoise,0.40175890922546387,"[0.47255501360895635, 1]",0.00010895729064941406,"[0.6309623122215271, 0.97035474]",0.013124942779541016,"[0.6309623122215271, 0.9703547358512878]",0.0223691463470459
5193,797,0.01568627450980392,whitenoise,0.3598442077636719,"[0.3110703101989704, 1]",8.296966552734375e-05,"[0.5323657989501953, 1.0]",0.009182214736938477,"[0.5323657989501953, 1.0]",0.016836166381835938
5194,797,0.0196078431372549,whitenoise,0.29335999488830566,"[0.18444530924244218, 1]",8.0108642578125e-05,"[0.40097421407699585, 1.0]",0.010534048080444336,"[0.40097421407699585, 1.0]",0.017322778701782227
5195,797,0.023529411764705882,whitenoise,0.2862579822540283,"[0.0973443003205017, 1]",7.82012939453125e-05,"[0.2791939973831177, 1.0]",0.009838104248046875,"[0.2791939973831177, 1.0]",0.018124103546142578
5196,797,0.027450980392156862,whitenoise,0.3548929691314697,"[0.04799831077416584, 1]",8.606910705566406e-05,"[0.18277981877326965, 1.0]",0.010356903076171875,"[0.18277981877326965, 1.0]",0.01790595054626465
5197,797,0.03137254901960784,whitenoise,0.32273316383361816,"[0.017384772555417774, 1]",8.20159912109375e-05,"[0.08324266225099564, 1.0]",0.00942087173461914,"[0.08324266225099564, 1.0]",0.017455101013183594
5198,797,0.03529411764705882,whitenoise,0.3095889091491699,"[0.002881824173076786, 1]",7.772445678710938e-05,"[0.01683279685676098, 1.0]",0.010869026184082031,"[0.01683279685676098, 1.0]",0.017920970916748047
5199,798,0.0,whitenoise,0.23075604438781738,"[0.9453202943411365, 0.9453202943411365]",5.984306335449219e-05,"[0.9453203082084656, 0.9453203]",0.0077152252197265625,"[0.9453203082084656, 0.9453203082084656]",0.01432180404663086
5200,798,0.00392156862745098,whitenoise,0.21595430374145508,"[0.892486402016021, 1]",6.175041198730469e-05,"[0.9189075827598572, 0.9757339]",0.007682085037231445,"[0.9189075827598572, 0.9757338762283325]",0.014636754989624023
5201,798,0.00784313725490196,whitenoise,0.27291321754455566,"[0.7501776724845786, 1]",7.677078247070312e-05,"[0.8688682317733765, 0.9971863]",0.009211063385009766,"[0.8688682317733765, 0.9971863031387329]",0.015547037124633789
5202,798,0.011764705882352941,whitenoise,0.2590041160583496,"[0.5704481258606886, 1]",6.604194641113281e-05,"[0.7630075812339783, 1.0]",0.0075609683990478516,"[0.7630075812339783, 1.0]",0.014492034912109375
5203,798,0.01568627450980392,whitenoise,0.2489778995513916,"[0.4192882118591575, 1]",7.390975952148438e-05,"[0.6476687788963318, 1.0]",0.00858306884765625,"[0.6476687788963318, 1.0]",0.0156710147857666
5204,798,0.0196078431372549,whitenoise,0.27974510192871094,"[0.2893201904471249, 1]",7.677078247070312e-05,"[0.5275629162788391, 1.0]",0.010144233703613281,"[0.5275629162788391, 1.0]",0.015580892562866211
5205,798,0.023529411764705882,whitenoise,0.2739121913909912,"[0.19131041335435559, 1]",7.295608520507812e-05,"[0.412871390581131, 1.0]",0.009903907775878906,"[0.412871390581131, 1.0]",0.015403985977172852
5206,798,0.027450980392156862,whitenoise,0.2725350856781006,"[0.12341490511272746, 1]",6.29425048828125e-05,"[0.3240744173526764, 1.0]",0.007431983947753906,"[0.3240744173526764, 1.0]",0.014459848403930664
5207,798,0.03137254901960784,whitenoise,0.2574751377105713,"[0.07339650008969595, 1]",8.702278137207031e-05,"[0.2429555207490921, 1.0]",0.008485078811645508,"[0.2429555207490921, 1.0]",0.01497197151184082
5208,798,0.03529411764705882,whitenoise,0.24947714805603027,"[0.04141662529198998, 1]",6.222724914550781e-05,"[0.1652633249759674, 1.0]",0.007420778274536133,"[0.1652633249759674, 1.0]",0.014263153076171875
5209,798,0.0392156862745098,whitenoise,0.24412178993225098,"[0.018460771222915593, 1]",7.200241088867188e-05,"[0.0861584022641182, 1.0]",0.007889032363891602,"[0.0861584022641182, 1.0]",0.01456594467163086
5210,798,0.043137254901960784,whitenoise,0.24689269065856934,"[0.006108061532217898, 1]",7.677078247070312e-05,"[0.032781802117824554, 1.0]",0.0083770751953125,"[0.032781802117824554, 1.0]",0.014997005462646484
5211,800,0.0,whitenoise,0.25260114669799805,"[0.946452924656137, 0.946452924656137]",6.604194641113281e-05,"[0.9464529156684875, 0.9464529]",0.008356094360351562,"[0.9464529156684875, 0.9464529156684875]",0.01839280128479004
5212,800,0.00392156862745098,whitenoise,0.35362696647644043,"[0.8699820874007652, 1]",6.67572021484375e-05,"[0.9057994484901428, 0.98132473]",0.007589101791381836,"[0.9057994484901428, 0.9813247323036194]",0.014061212539672852
5213,800,0.00784313725490196,whitenoise,0.24685406684875488,"[0.6989779250308171, 1]",6.318092346191406e-05,"[0.8303166031837463, 1.0]",0.007440090179443359,"[0.8303166031837463, 1.0]",0.014570951461791992
5214,800,0.011764705882352941,whitenoise,0.22870492935180664,"[0.5042909639089895, 1]",6.318092346191406e-05,"[0.7081402540206909, 1.0]",0.007434844970703125,"[0.7081402540206909, 1.0]",0.014434099197387695
5215,800,0.01568627450980392,whitenoise,0.2811291217803955,"[0.34422487550519926, 1]",8.797645568847656e-05,"[0.5732879042625427, 1.0]",0.009310007095336914,"[0.5732879042625427, 1.0]",0.016770124435424805
5216,800,0.0196078431372549,whitenoise,0.38396692276000977,"[0.2001034554452428, 1]",7.987022399902344e-05,"[0.41031086444854736, 1.0]",0.009917020797729492,"[0.41031086444854736, 1.0]",0.020961999893188477
5217,801,0.0,whitenoise,0.23479604721069336,"[0.8532206140387723, 0.8532206140387723]",6.318092346191406e-05,"[0.8532206416130066, 0.85322064]",0.007634878158569336,"[0.8532206416130066, 0.8532206416130066]",0.01434016227722168
5218,801,0.00392156862745098,whitenoise,0.24442696571350098,"[0.8121898966696438, 0.8983394192151257]",7.295608520507812e-05,"[0.8327596187591553, 0.8753654]",0.008616209030151367,"[0.8327596187591553, 0.8753653764724731]",0.014008760452270508
5219,801,0.00784313725490196,whitenoise,0.2725071907043457,"[0.7105376675406454, 1]",7.510185241699219e-05,"[0.7900485992431641, 0.9584393]",0.00921320915222168,"[0.7900485992431641, 0.958439290523529]",0.01579427719116211
5220,801,0.011764705882352941,whitenoise,0.2535569667816162,"[0.5717442022375484, 1]",7.319450378417969e-05,"[0.7403441071510315, 1.0]",0.008446931838989258,"[0.7403441071510315, 1.0]",0.014590024948120117
5221,801,0.01568627450980392,whitenoise,0.25721073150634766,"[0.4000002315989924, 1]",7.605552673339844e-05,"[0.6585832834243774, 1.0]",0.009228944778442383,"[0.6585832834243774, 1.0]",0.01572585105895996
5222,801,0.0196078431372549,whitenoise,0.2581639289855957,"[0.26107138276499053, 1]",7.390975952148438e-05,"[0.5542771220207214, 1.0]",0.00888514518737793,"[0.5542771220207214, 1.0]",0.015500068664550781
5223,801,0.023529411764705882,whitenoise,0.25121116638183594,"[0.16444256152853504, 1]",7.486343383789062e-05,"[0.43231403827667236, 1.0]",0.008649110794067383,"[0.43231403827667236, 1.0]",0.014723062515258789
5224,801,0.027450980392156862,whitenoise,0.2601048946380615,"[0.09700478116810532, 1]",7.295608520507812e-05,"[0.31196320056915283, 1.0]",0.008775949478149414,"[0.31196320056915283, 1.0]",0.014681100845336914
5225,802,0.0,whitenoise,0.29204225540161133,"[0.8905544861643977, 0.8905544861643977]",7.510185241699219e-05,"[0.8905544877052307, 0.8905545]",0.0097198486328125,"[0.8905544877052307, 0.8905544877052307]",0.01638007164001465
5226,802,0.00392156862745098,whitenoise,0.24461984634399414,"[0.8311136020828891, 0.9545781045826542]",6.29425048828125e-05,"[0.8597424626350403, 0.9212391]",0.00758671760559082,"[0.8597424626350403, 0.9212390780448914]",0.014211177825927734
5227,802,0.00784313725490196,whitenoise,0.30907583236694336,"[0.7006276728421823, 1]",7.796287536621094e-05,"[0.7908006906509399, 0.97928154]",0.009368896484375,"[0.7908006906509399, 0.9792815446853638]",0.015923023223876953
5228,802,0.011764705882352941,whitenoise,0.2373051643371582,"[0.5073883151922592, 1]",6.508827209472656e-05,"[0.6723984479904175, 1.0]",0.007588863372802734,"[0.6723984479904175, 1.0]",0.014491081237792969
5229,803,0.0,whitenoise,0.23069405555725098,"[0.8579554129983062, 0.8579554129983062]",6.198883056640625e-05,"[0.8579553961753845, 0.8579554]",0.007455110549926758,"[0.8579553961753845, 0.8579553961753845]",0.013859748840332031
5230,803,0.00392156862745098,whitenoise,0.25518012046813965,"[0.8260238684916393, 0.9126331103794109]",7.295608520507812e-05,"[0.8476957082748413, 0.8885018]",0.008378982543945312,"[0.8476957082748413, 0.8885018229484558]",0.013901948928833008
5231,803,0.00784313725490196,whitenoise,0.31996607780456543,"[0.739812056313345, 1]",6.29425048828125e-05,"[0.816634476184845, 0.95312977]",0.00780177116394043,"[0.816634476184845, 0.953129768371582]",0.014445066452026367
5232,803,0.011764705882352941,whitenoise,0.24171972274780273,"[0.589650622215413, 1]",6.198883056640625e-05,"[0.7622771859169006, 1.0]",0.007424831390380859,"[0.7622771859169006, 1.0]",0.014188051223754883
5233,803,0.01568627450980392,whitenoise,0.28502392768859863,"[0.41644131066781054, 1]",6.508827209472656e-05,"[0.658502459526062, 1.0]",0.0076558589935302734,"[0.658502459526062, 1.0]",0.014883041381835938
5234,803,0.0196078431372549,whitenoise,0.2709200382232666,"[0.2718503615905058, 1]",6.580352783203125e-05,"[0.5401240587234497, 1.0]",0.007826089859008789,"[0.5401240587234497, 1.0]",0.01653909683227539
5235,803,0.023529411764705882,whitenoise,0.27945709228515625,"[0.1680128193645988, 1]",6.413459777832031e-05,"[0.39800843596458435, 1.0]",0.0077381134033203125,"[0.39800843596458435, 1.0]",0.014859676361083984
5236,803,0.027450980392156862,whitenoise,0.25664687156677246,"[0.09065653196668705, 1]",6.29425048828125e-05,"[0.2696603536605835, 1.0]",0.008566856384277344,"[0.2696603536605835, 1.0]",0.015530109405517578
5237,803,0.03137254901960784,whitenoise,0.275012731552124,"[0.04215987569369232, 1]",7.987022399902344e-05,"[0.1690153330564499, 1.0]",0.009190082550048828,"[0.1690153330564499, 1.0]",0.01649188995361328
5238,803,0.03529411764705882,whitenoise,0.26559019088745117,"[0.013752296683547228, 1]",7.677078247070312e-05,"[0.0674736425280571, 1.0]",0.00910639762878418,"[0.0674736425280571, 1.0]",0.016199827194213867
5239,803,0.0392156862745098,whitenoise,0.2673978805541992,"[0.001305768092216764, 1]",7.891654968261719e-05,"[0.0077254436910152435, 1.0]",0.009428977966308594,"[0.0077254436910152435, 1.0]",0.01648116111755371
5240,804,0.0,whitenoise,0.24698710441589355,"[0.8197056466182515, 0.8197056466182515]",6.198883056640625e-05,"[0.8197056651115417, 0.81970567]",0.00751805305480957,"[0.8197056651115417, 0.8197056651115417]",0.014358043670654297
5241,804,0.00392156862745098,whitenoise,0.2492668628692627,"[0.7749604910342281, 0.8820899767181477]",6.508827209472656e-05,"[0.7996445298194885, 0.8535972]",0.007539987564086914,"[0.7996445298194885, 0.8535972237586975]",0.01388692855834961
